"Rented_Bike_Count","Hour","Temperature","Humidity","Wind_speed","Visibility","Dew_point_temperature","Solar_Radiation","Rainfall","Snowfall","Seasons","Holiday","Functioning_Day"
195,6,0.354895104895105,0.724489795918367,0.148648648648649,0.521033958438926,0.491349480968858,0,0,0,2,2,2
574,7,0.339160839160839,0.775510204081633,0.0945945945945946,0.505321844906234,0.493079584775087,0,0,0,2,2,2
1041,8,0.342657342657343,0.683673469387755,0.0945945945945946,0.957932083122149,0.467128027681661,0.19,0,0,2,2,2
570,9,0.372377622377622,0.612244897959184,0.175675675675676,0.984287886467309,0.468858131487889,0.71,0,0,2,2,2
361,10,0.395104895104895,0.551020408163265,0.175675675675676,0.959959452610238,0.465397923875433,0.78,0,0,2,2,2
444,11,0.414335664335664,0.520408163265306,0.0945945945945946,0.932083122149012,0.470588235294118,0.91,0,0,2,2,2
510,12,0.43006993006993,0.520408163265306,0.135135135135135,0.805879371515459,0.484429065743945,1.13,0,0,2,2,2
509,13,0.442307692307692,0.448979591836735,0.27027027027027,0.759756715661429,0.461937716262976,1.24,0,0,2,2,2
542,14,0.451048951048951,0.428571428571429,0.202702702702703,0.842878864673087,0.458477508650519,1.24,0,0,2,2,2
611,15,0.445804195804196,0.520408163265306,0.391891891891892,0.32589964521034,0.498269896193772,0.94,0,0,2,2,2
686,16,0.479020979020979,0.387755102040816,0.22972972972973,0.519513431322859,0.460207612456747,1.71,0,0,2,2,2
834,17,0.466783216783217,0.469387755102041,0.243243243243243,0.386213887480993,0.493079584775087,1,0,0,2,2,2
1231,18,0.433566433566434,0.561224489795918,0.27027027027027,0.34363912823112,0.505190311418685,0.35,0,0,2,2,2
718,19,0.405594405594406,0.612244897959184,0.527027027027027,0.488089204257476,0.5,0.02,0,0,2,2,2
535,20,0.386363636363636,0.683673469387755,0.148648648648649,0.556512924480487,0.508650519031142,0,0,0,2,2,2
537,21,0.372377622377622,0.704081632653061,0.189189189189189,0.582868727825646,0.501730103806228,0,0,0,2,2,2
521,22,0.361888111888112,0.704081632653061,0.162162162162162,0.583882412569691,0.491349480968858,0,0,0,2,2,2
309,23,0.354895104895105,0.73469387755102,0.202702702702703,0.529143436391282,0.494809688581315,0,0,0,2,2,2
328,0,0.347902097902098,0.755102040816326,0.189189189189189,0.47795235681703,0.494809688581315,0,0,0,2,2,2
305,1,0.346153846153846,0.76530612244898,0.135135135135135,0.319817536746072,0.496539792387543,0,0,0,2,2,2
241,2,0.339160839160839,0.806122448979592,0.121621621621622,0.333502280790674,0.501730103806228,0,0,0,2,2,2
139,3,0.333916083916084,0.816326530612245,0.0810810810810811,0.34363912823112,0.5,0,0,0,2,2,2
91,4,0.326923076923077,0.826530612244898,0.0810810810810811,0.300557526609225,0.496539792387543,0,0,0,2,2,2
79,5,0.325174825174825,0.816326530612245,0.0405405405405405,0.272681196147998,0.491349480968858,0,0,0,2,2,2
74,6,0.33041958041958,0.795918367346939,0.148648648648649,0.258996452103396,0.48961937716263,0,0,0,2,2,2
208,7,0.326923076923077,0.795918367346939,0.148648648648649,0.257475924987329,0.486159169550173,0,0,0,2,2,2
340,8,0.337412587412587,0.744897959183674,0.162162162162162,0.22250380131779,0.480968858131488,0.11,0,0,2,2,2
381,9,0.358391608391608,0.724489795918367,0.175675675675676,0.19817536746072,0.494809688581315,0.3,0,0,2,2,2
416,10,0.372377622377622,0.663265306122449,0.324324324324324,0.259503294475418,0.487889273356401,0.87,0,0,2,2,2
497,11,0.410839160839161,0.591836734693878,0.310810810810811,0.341104916371009,0.496539792387543,2.08,0,0,2,2,2
650,12,0.435314685314685,0.510204081632653,0.297297297297297,0.44703497212367,0.484429065743945,2.47,0,0,2,2,2
757,13,0.454545454545455,0.428571428571429,0.418918918918919,0.62544348707552,0.461937716262976,2.66,0,0,2,2,2
906,14,0.472027972027972,0.387755102040816,0.351351351351351,0.684237202230106,0.453287197231834,2.53,0,0,2,2,2
931,15,0.452797202797203,0.36734693877551,0.635135135135135,0.981753674607197,0.423875432525952,2.23,0,0,2,2,2
972,16,0.456293706293706,0.377551020408163,0.513513513513513,0.932589964521034,0.434256055363322,1.73,0,0,2,2,2
829,17,0.445804195804196,0.469387755102041,0.378378378378378,0.81500253421186,0.474048442906574,1.05,0,0,2,2,2
664,18,0.41958041958042,0.622448979591837,0.432432432432432,0.701469842878865,0.517301038062284,0.4,0,0,2,2,2
573,19,0.403846153846154,0.683673469387755,0.351351351351351,0.652306132792701,0.524221453287197,0.02,0,0,2,2,2
447,20,0.402097902097902,0.704081632653061,0.243243243243243,0.59249873289407,0.529411764705882,0,0,0,2,2,2
470,21,0.398601398601399,0.744897959183674,0.297297297297297,0.580841358337557,0.538062283737024,0,0,0,2,2,2
421,22,0.398601398601399,0.76530612244898,0.297297297297297,0.535732387227572,0.544982698961938,0,0,0,2,2,2
345,23,0.40034965034965,0.76530612244898,0.189189189189189,0.467815509376584,0.546712802768166,0,0,0,2,2,2
376,0,0.40034965034965,0.785714285714286,0.256756756756757,0.35022807906741,0.551903114186851,0,0,0,2,2,2
222,1,0.395104895104895,0.816326530612245,0.175675675675676,0.281804358844399,0.557093425605536,0,0,0,2,2,2
171,2,0.393356643356643,0.795918367346939,0.202702702702703,0.22250380131779,0.548442906574395,0,0,0,2,2,2
115,3,0.388111888111888,0.816326530612245,0.216216216216216,0.185504308160162,0.550173010380623,0,0,0,2,2,2
80,4,0.384615384615385,0.826530612244898,0.175675675675676,0.155093765838824,0.550173010380623,0,0,0,2,2,2
45,5,0.379370629370629,0.86734693877551,0.216216216216216,0.120121642169285,0.557093425605536,0,0,0,2,2,2
63,6,0.370629370629371,0.86734693877551,0.202702702702703,0.104916371008616,0.548442906574395,0,0,0,2,2,2
119,7,0.361888111888112,0.857142857142857,0.256756756756757,0.108464267612772,0.536332179930796,0,0,0,2,2,2
212,8,0.36013986013986,0.836734693877551,0.162162162162162,0.10795742524075,0.529411764705882,0.19,0,0,2,2,2
289,9,0.379370629370629,0.785714285714286,0.27027027027027,0.119614799797263,0.532871972318339,0.65,0,0,2,2,2
394,10,0.414335664335664,0.704081632653061,0.351351351351351,0.153573238722757,0.539792387543253,1.43,0,0,2,2,2
425,11,0.444055944055944,0.551020408163265,0.216216216216216,0.204257475924987,0.51038062283737,2.06,0,0,2,2,2
666,12,0.472027972027972,0.408163265306122,0.351351351351351,0.2863659401926,0.465397923875433,2.47,0,0,2,2,2
843,13,0.491258741258741,0.316326530612245,0.283783783783784,0.434870755195134,0.423875432525952,2.67,0,0,2,2,2
1154,14,0.513986013986014,0.204081632653061,0.364864864864865,0.821084642676128,0.346020761245675,2.69,0,0,2,2,2
1294,15,0.519230769230769,0.26530612244898,0.378378378378378,0.664470349721237,0.408304498269896,2.34,0,0,2,2,2
1205,16,0.519230769230769,0.255102040816327,0.364864864864865,0.708058793715155,0.399653979238754,1.83,0,0,2,2,2
1028,17,0.505244755244755,0.255102040816327,0.27027027027027,0.880892042574759,0.387543252595156,1.19,0,0,2,2,2
776,18,0.475524475524476,0.224489795918367,0.391891891891892,0.997465788139889,0.335640138408305,0.55,0,0,2,2,2
596,19,0.447552447552448,0.285714285714286,0.256756756756757,0.990876837303599,0.363321799307958,0.04,0,0,2,2,2
530,20,0.428321678321678,0.326530612244898,0.256756756756757,0.8590978205778,0.377162629757785,0,0,0,2,2,2
533,21,0.410839160839161,0.346938775510204,0.135135135135135,0.756715661429295,0.375432525951557,0,0,0,2,2,2
419,22,0.403846153846154,0.316326530612245,0.310810810810811,0.919918905220476,0.347750865051903,0,0,0,2,2,2
288,23,0.384615384615385,0.346938775510204,0.22972972972973,0.734414597060314,0.35121107266436,0,0,0,2,2,2
222,0,0.372377622377622,0.469387755102041,0.148648648648649,0.513431322858591,0.408304498269896,0,0,0,2,2,2
163,1,0.361888111888112,0.520408163265306,0.108108108108108,0.553471870248353,0.422145328719723,0,0,0,2,2,2
95,2,0.358391608391608,0.469387755102041,0.0540540540540541,0.677141409021794,0.396193771626298,0,0,0,2,2,2
60,3,0.351398601398601,0.489795918367347,0.108108108108108,0.72022301064369,0.397923875432526,0,0,0,2,2,2
47,4,0.36013986013986,0.530612244897959,0.0810810810810811,0.619361378611252,0.423875432525952,0,0,0,2,2,2
106,5,0.368881118881119,0.540816326530612,0.0540540540540541,0.598580841358338,0.437716262975779,0,0,0,2,2,2
261,6,0.36013986013986,0.581632653061224,0.0945945945945946,0.452610238215915,0.44636678200692,0,0,0,2,2,2
662,7,0.363636363636364,0.540816326530612,0.0675675675675676,0.540800810947795,0.432525951557093,0,0,0,2,2,2
1066,8,0.377622377622378,0.479591836734694,0.108108108108108,0.609224531170806,0.416955017301038,0.06,0,0,2,2,2
604,9,0.395104895104895,0.438775510204082,0.135135135135135,0.594526102382159,0.413494809688581,0.18,0,0,2,2,2
406,10,0.426573426573427,0.408163265306122,0.135135135135135,0.524075012671059,0.42560553633218,0.65,0,0,2,2,2
463,11,0.472027972027972,0.336734693877551,0.148648648648649,0.43841865179929,0.422145328719723,1.54,0,0,2,2,2
581,12,0.515734265734266,0.326530612244898,0.216216216216216,0.336036492650786,0.453287197231834,1.99,0,0,2,2,2
588,13,0.548951048951049,0.346938775510204,0.243243243243243,0.218449062341612,0.496539792387543,2.23,0,0,2,2,2
603,14,0.571678321678322,0.346938775510204,0.378378378378378,0.190572731880385,0.515570934256055,2.22,0,0,2,2,2
694,15,0.578671328671329,0.326530612244898,0.391891891891892,0.218449062341612,0.506920415224913,2.02,0,0,2,2,2
752,16,0.564685314685315,0.346938775510204,0.418918918918919,0.225038013177902,0.508650519031142,1.59,0,0,2,2,2
931,17,0.550699300699301,0.387755102040816,0.351351351351351,0.207298530157121,0.524221453287197,1,0,0,2,2,2
1425,18,0.524475524475524,0.438775510204082,0.378378378378378,0.220983274201723,0.529411764705882,0.41,0,0,2,2,2
946,19,0.496503496503496,0.479591836734694,0.27027027027027,0.201723264064876,0.525951557093426,0.03,0,0,2,2,2
801,20,0.475524475524476,0.510204081632653,0.283783783783784,0.184490623416118,0.520761245674741,0,0,0,2,2,2
771,21,0.463286713286713,0.5,0.22972972972973,0.221490116573746,0.505190311418685,0,0,0,2,2,2
695,22,0.447552447552448,0.5,0.0135135135135135,0.253928028383173,0.491349480968858,0,0,0,2,2,2
397,23,0.43006993006993,0.571428571428571,0.121621621621622,0.238215914850481,0.506920415224913,0,0,0,2,2,2
309,0,0.423076923076923,0.63265306122449,0.0945945945945946,0.242777496198682,0.524221453287197,0,0,0,2,2,2
231,1,0.414335664335664,0.663265306122449,0.135135135135135,0.288393309680689,0.527681660899654,0,0,0,2,2,2
161,2,0.405594405594406,0.673469387755102,0.0810810810810811,0.302078053725291,0.522491349480969,0,0,0,2,2,2
103,3,0.407342657342657,0.63265306122449,0.0810810810810811,0.352255448555499,0.508650519031142,0,0,0,2,2,2
88,4,0.41958041958042,0.602040816326531,0.108108108108108,0.236188545362392,0.508650519031142,0,0,0,2,2,2
97,5,0.43006993006993,0.571428571428571,0.121621621621622,0.275215408008109,0.506920415224913,0,0,0,2,2,2
252,6,0.433566433566434,0.591836734693878,0.0945945945945946,0.258489609731374,0.517301038062284,0,0,0,2,2,2
668,7,0.437062937062937,0.571428571428571,0.0675675675675676,0.262544348707552,0.512110726643599,0,0,0,2,2,2
1215,8,0.451048951048951,0.489795918367347,0.0540540540540541,0.346680182463254,0.48961937716263,0.12,0,0,2,2,2
616,9,0.475524475524476,0.448979591836735,0.0405405405405405,0.362899138367968,0.491349480968858,0.33,0,0,2,2,2
428,10,0.501748251748252,0.408163265306122,0.0675675675675676,0.348200709579321,0.493079584775087,0.55,0,0,2,2,2
571,11,0.531468531468531,0.5,0.189189189189189,0.487075519513431,0.565743944636678,0.84,0,0,2,2,2
626,12,0.582167832167832,0.479591836734694,0.445945945945946,0.646730866700456,0.602076124567474,2.44,0,0,2,2,2
678,13,0.61013986013986,0.428571428571429,0.432432432432432,0.647744551444501,0.598615916955017,2.6,0,0,2,2,2
705,14,0.631118881118881,0.438775510204082,0.297297297297297,0.75114039533705,0.622837370242215,2.43,0,0,2,2,2
815,15,0.636363636363636,0.479591836734694,0.445945945945946,0.776989356310188,0.650519031141869,2.08,0,0,2,2,2
890,16,0.618881118881119,0.540816326530612,0.5,0.86568677141409,0.664359861591695,1.4,0,0,2,2,2
1085,17,0.606643356643357,0.63265306122449,0.418918918918919,0.778003041054232,0.693771626297578,0.95,0,0,2,2,2
1749,18,0.585664335664336,0.693877551020408,0.445945945945946,0.732894069944247,0.698961937716263,0.39,0,0,2,2,2
1224,19,0.557692307692308,0.785714285714286,0.27027027027027,0.614799797263051,0.704152249134948,0.04,0,0,2,2,2
986,20,0.554195804195804,0.785714285714286,0.202702702702703,0.498226051697922,0.700692041522491,0,0,0,2,2,2
982,21,0.550699300699301,0.806122448979592,0.27027027027027,0.510897110998479,0.704152249134948,0,0,0,2,2,2
912,22,0.547202797202797,0.826530612244898,0.378378378378378,0.459199189052205,0.705882352941176,0,0,0,2,2,2
572,23,0.545454545454546,0.826530612244898,0.351351351351351,0.471870248352762,0.704152249134948,0,0,0,2,2,2
412,0,0.548951048951049,0.806122448979592,0.297297297297297,0.423213380638621,0.70242214532872,0,0,0,2,2,2
309,1,0.550699300699301,0.744897959183674,0.297297297297297,0.585402939685758,0.683391003460208,0,0,0,2,2,2
226,2,0.552447552447552,0.714285714285714,0.175675675675676,0.677141409021794,0.674740484429066,0,0,0,2,2,2
142,3,0.555944055944056,0.683673469387755,0.310810810810811,0.864673086670046,0.666089965397924,0,0,0,2,2,2
82,4,0.555944055944056,0.714285714285714,0.202702702702703,0.82159148504815,0.678200692041523,0,0,0,2,2,2
123,5,0.557692307692308,0.704081632653061,0.175675675675676,0.960973137354283,0.674740484429066,0,0,0,2,2,2
290,6,0.557692307692308,0.704081632653061,0.216216216216216,0.940192600101369,0.674740484429066,0,0,0,2,2,2
786,7,0.557692307692308,0.704081632653061,0.148648648648649,0.843892549417131,0.674740484429066,0,0,0,2,2,2
1371,8,0.559440559440559,0.683673469387755,0.121621621621622,0.904713634059807,0.669550173010381,0.06,0,0,2,2,2
761,9,0.566433566433566,0.63265306122449,0.162162162162162,0.882412569690826,0.655709342560554,0.19,0,0,2,2,2
552,10,0.585664335664336,0.591836734693878,0.175675675675676,0.989863152559554,0.657439446366782,0.69,0,0,2,2,2
643,11,0.617132867132867,0.561224489795918,0.283783783783784,0.945261023821591,0.673010380622837,1.35,0,0,2,2,2
813,12,0.659090909090909,0.448979591836735,0.364864864864865,0.93613786112519,0.653979238754325,2.22,0,0,2,2,2
789,13,0.676573426573427,0.448979591836735,0.635135135135135,0.896097313735428,0.669550173010381,2.66,0,0,2,2,2
878,14,0.68006993006993,0.428571428571429,0.581081081081081,1,0.660899653979239,2.49,0,0,2,2,2
1025,15,0.690559440559441,0.397959183673469,0.445945945945946,0.989356310187532,0.652249134948097,2.09,0,0,2,2,2
1049,16,0.690559440559441,0.418367346938776,0.432432432432432,1,0.664359861591695,1.91,0,0,2,2,2
1325,17,0.669580419580419,0.5,0.472972972972973,1,0.69204152249135,1.18,0,0,2,2,2
2100,18,0.646853146853147,0.540816326530612,0.324324324324324,1,0.690311418685121,0.58,0,0,2,2,2
1478,19,0.624125874125874,0.551020408163265,0.391891891891892,1,0.674740484429066,0.04,0,0,2,2,2
1275,20,0.611888111888112,0.612244897959184,0.337837837837838,0.996452103395844,0.690311418685121,0,0,0,2,2,2
1181,21,0.604895104895105,0.683673469387755,0.27027027027027,0.885960466294982,0.71280276816609,0,0,0,2,2,2
983,22,0.594405594405594,0.724489795918367,0.27027027027027,0.888494678155094,0.717993079584775,0,0,0,2,2,2
587,23,0.592657342657343,0.704081632653061,0.243243243243243,0.830714647744551,0.709342560553633,0,0,0,2,2,2
466,0,0.590909090909091,0.704081632653061,0.324324324324324,0.930562595032945,0.707612456747405,0,0,0,2,2,2
355,1,0.596153846153846,0.693877551020408,0.283783783783784,0.928535225544856,0.707612456747405,0,0,0,2,2,2
203,2,0.59965034965035,0.693877551020408,0.175675675675676,0.860111505321845,0.711072664359862,0,0,0,2,2,2
51,3,0.59965034965035,0.704081632653061,0.324324324324324,0.827166751140395,0.714532871972318,0,0,0,2,2,2
9,4,0.575174825174825,0.877551020408163,0.283783783783784,0.430816016218956,0.749134948096886,0,0,0,2,2,2
8,5,0.564685314685315,0.959183673469388,0.27027027027027,0.233147491130258,0.762975778546713,0,0,0,2,2,2
10,6,0.562937062937063,0.979591836734694,0.0945945945945946,0.2159148504815,0.76643598615917,0,8,0,2,2,2
15,7,0.561188811188811,0.989795918367347,0.0405405405405405,0.0821084642676128,0.768166089965398,0,0,0,2,2,2
39,8,0.557692307692308,0.989795918367347,0.148648648648649,0.159655347187025,0.764705882352941,0,0,0,2,2,2
32,9,0.557692307692308,1,0.148648648648649,0.11454637607704,0.76643598615917,0.06,17,0,2,2,2
27,10,0.559440559440559,1,0.162162162162162,0.137861125190066,0.768166089965398,0.14,0,0,2,2,2
65,11,0.554195804195804,1,0.189189189189189,0.136340598073999,0.762975778546713,0.13,0,0,2,2,2
204,12,0.543706293706294,0.989795918367347,0.391891891891892,0.377090724784592,0.750865051903114,0.19,2,0,2,2,2
269,13,0.533216783216783,0.989795918367347,0.351351351351351,0.223010643689812,0.740484429065744,0.23,0,0,2,2,2
289,14,0.522727272727273,0.989795918367347,0.27027027027027,0.0760263558033452,0.730103806228374,0.2,0,0,2,2,2
329,15,0.513986013986014,0.989795918367347,0.459459459459459,0.0456158134820071,0.721453287197232,0.26,0,0,2,2,2
214,16,0.498251748251748,1,0.162162162162162,0.0856563608717689,0.707612456747405,0.14,0,0,2,2,2
411,17,0.501748251748252,1,0.175675675675676,0.0988342625443487,0.711072664359862,0.09,0,0,2,2,2
676,18,0.493006993006993,1,0.337837837837838,0.0451089711099848,0.70242214532872,0.03,0,0,2,2,2
606,19,0.493006993006993,1,0.27027027027027,0.184490623416118,0.70242214532872,0,0,0,2,2,2
533,20,0.494755244755245,0.989795918367347,0.243243243243243,0.174860618347694,0.70242214532872,0,0,0,2,2,2
567,21,0.493006993006993,0.979591836734694,0.364864864864865,0.239229599594526,0.697231833910035,0,0,0,2,2,2
506,22,0.482517482517482,0.918367346938776,0.5,0.236188545362392,0.671280276816609,0,0,0,2,2,2
343,23,0.473776223776224,0.918367346938776,0.554054054054054,0.294982260516979,0.662629757785467,0,0,0,2,2,2
287,0,0.458041958041958,0.877551020408163,0.297297297297297,1,0.634948096885813,0,0,0,2,2,2
278,1,0.437062937062937,0.846938775510204,0.283783783783784,1,0.605536332179931,0,0,0,2,2,2
178,2,0.428321678321678,0.73469387755102,0.283783783783784,1,0.562283737024222,0,0,0,2,2,2
102,3,0.417832167832168,0.683673469387755,0.351351351351351,1,0.536332179930796,0,0,0,2,2,2
85,4,0.410839160839161,0.63265306122449,0.324324324324324,1,0.512110726643599,0,0,0,2,2,2
85,5,0.402097902097902,0.612244897959184,0.27027027027027,1,0.496539792387543,0,0,0,2,2,2
222,6,0.388111888111888,0.622448979591837,0.22972972972973,1,0.487889273356401,0,0,0,2,2,2
652,7,0.375874125874126,0.602040816326531,0.391891891891892,1,0.468858131487889,0,0,0,2,2,2
1176,8,0.377622377622378,0.571428571428571,0.324324324324324,1,0.458477508650519,0.32,0,0,2,2,2
683,9,0.402097902097902,0.520408163265306,0.22972972972973,1,0.458477508650519,1.08,0,0,2,2,2
507,10,0.428321678321678,0.469387755102041,0.297297297297297,0.967562088190573,0.458477508650519,1.79,0,0,2,2,2
557,11,0.454545454545455,0.459183673469388,0.324324324324324,0.995945261023822,0.477508650519031,2.38,0,0,2,2,2
705,12,0.475524475524476,0.408163265306122,0.351351351351351,0.95590471363406,0.468858131487889,2.78,0,0,2,2,2
715,13,0.493006993006993,0.387755102040816,0.324324324324324,0.979219462747086,0.472318339100346,2.99,0,0,2,2,2
772,14,0.503496503496503,0.36734693877551,0.243243243243243,0.986315255955398,0.468858131487889,2.91,0,0,2,2,2
923,15,0.519230769230769,0.326530612244898,0.256756756756757,0.987835783071465,0.455017301038062,2.62,0,0,2,2,2
976,16,0.513986013986014,0.316326530612245,0.189189189189189,0.999493157627978,0.444636678200692,2.11,0,0,2,2,2
1160,17,0.506993006993007,0.306122448979592,0.202702702702703,1,0.430795847750865,1.44,0,0,2,2,2
1641,18,0.486013986013986,0.336734693877551,0.162162162162162,1,0.434256055363322,0.68,0,0,2,2,2
974,19,0.452797202797203,0.36734693877551,0.162162162162162,1,0.423875432525952,0.06,0,0,2,2,2
774,20,0.428321678321678,0.418367346938776,0.135135135135135,1,0.432525951557093,0,0,0,2,2,2
710,21,0.412587412587413,0.438775510204082,0.243243243243243,1,0.429065743944637,0,0,0,2,2,2
660,22,0.396853146853147,0.469387755102041,0.108108108108108,1,0.430795847750865,0,0,0,2,2,2
455,23,0.384615384615385,0.479591836734694,0.175675675675676,1,0.423875432525952,0,0,0,2,2,2
414,0,0.375874125874126,0.489795918367347,0.216216216216216,1,0.420415224913495,0,0,0,2,2,2
366,1,0.363636363636364,0.530612244897959,0.0945945945945946,1,0.427335640138408,0,0,0,2,2,2
268,2,0.351398601398601,0.571428571428571,0.0810810810810811,1,0.434256055363322,0,0,0,2,2,2
157,3,0.342657342657343,0.602040816326531,0.0945945945945946,1,0.437716262975779,0,0,0,2,2,2
103,4,0.333916083916084,0.622448979591837,0.0945945945945946,1,0.43598615916955,0,0,0,2,2,2
60,5,0.328671328671329,0.63265306122449,0.121621621621622,1,0.43598615916955,0,0,0,2,2,2
109,6,0.325174825174825,0.642857142857143,0.135135135135135,1,0.43598615916955,0,0,0,2,2,2
193,7,0.31993006993007,0.653061224489796,0.108108108108108,1,0.434256055363322,0.01,0,0,2,2,2
384,8,0.333916083916084,0.581632653061224,0.135135135135135,0.98682209832742,0.422145328719723,0.32,0,0,2,2,2
520,9,0.370629370629371,0.5,0.216216216216216,0.974657881398885,0.420415224913495,1.03,0,0,2,2,2
561,10,0.416083916083916,0.438775510204082,0.135135135135135,0.913329954384187,0.432525951557093,1.69,0,0,2,2,2
742,11,0.451048951048951,0.397959183673469,0.162162162162162,0.890015205271161,0.441176470588235,2.26,0,0,2,2,2
933,12,0.486013986013986,0.387755102040816,0.202702702702703,0.836289913836797,0.467128027681661,2.51,0,0,2,2,2
1111,13,0.501748251748252,0.326530612244898,0.162162162162162,0.884439939178915,0.441176470588235,2.22,0,0,2,2,2
1294,14,0.522727272727273,0.295918367346939,0.310810810810811,0.865179929042068,0.43598615916955,2.26,0,0,2,2,2
1514,15,0.541958041958042,0.23469387755102,0.378378378378378,0.84591991890522,0.399653979238754,2.52,0,0,2,2,2
1440,16,0.550699300699301,0.285714285714286,0.283783783783784,0.746071971616827,0.451557093425606,1.88,0,0,2,2,2
1272,17,0.522727272727273,0.346938775510204,0.337837837837838,0.614799797263051,0.472318339100346,0.81,0,0,2,2,2
934,18,0.496503496503496,0.428571428571429,0.378378378378378,0.648758236188545,0.498269896193772,0.31,0,0,2,2,2
718,19,0.465034965034965,0.5,0.432432432432432,0.598073998986315,0.506920415224913,0.05,0,0,2,2,2
688,20,0.449300699300699,0.551020408163265,0.310810810810811,0.49569183983781,0.515570934256055,0,0,0,2,2,2
624,21,0.440559440559441,0.551020408163265,0.27027027027027,0.565129244804866,0.506920415224913,0,0,0,2,2,2
562,22,0.433566433566434,0.561224489795918,0.364864864864865,0.513938165230613,0.505190311418685,0,0,0,2,2,2
422,23,0.423076923076923,0.602040816326531,0.148648648648649,0.473390775468829,0.512110726643599,0,0,0,2,2,2
407,0,0.414335664335664,0.571428571428571,0.148648648648649,0.502787633046123,0.491349480968858,0,0,0,2,2,2
309,1,0.410839160839161,0.561224489795918,0.189189189189189,0.514951849974658,0.484429065743945,0,0,0,2,2,2
226,2,0.407342657342657,0.571428571428571,0.162162162162162,0.527116066903193,0.486159169550173,0,0,0,2,2,2
174,3,0.407342657342657,0.581632653061224,0.148648648648649,0.533198175367461,0.48961937716263,0,0,0,2,2,2
106,4,0.409090909090909,0.561224489795918,0.0540540540540541,0.551444500760264,0.482698961937716,0,0,0,2,2,2
67,5,0.409090909090909,0.561224489795918,0.162162162162162,0.497212366953877,0.482698961937716,0,0,0,2,2,2
73,6,0.410839160839161,0.551020408163265,0.22972972972973,0.598580841358338,0.47923875432526,0,0,0,2,2,2
152,7,0.407342657342657,0.591836734693878,0.135135135135135,0.461226558540294,0.493079584775087,0,0,0,2,2,2
293,8,0.414335664335664,0.591836734693878,0.243243243243243,0.422706538266599,0.5,0.11,0,0,2,2,2
398,9,0.421328671328671,0.540816326530612,0.0675675675675676,0.416624429802331,0.486159169550173,0.34,0,0,2,2,2
460,10,0.437062937062937,0.540816326530612,0.216216216216216,0.345666497719209,0.5,0.45,0,0,2,2,2
587,11,0.45979020979021,0.5,0.0945945945945946,0.35022807906741,0.501730103806228,0.76,0,0,2,2,2
751,12,0.482517482517482,0.469387755102041,0.162162162162162,0.346173340091232,0.508650519031142,1.13,0,0,2,2,2
881,13,0.496503496503496,0.438775510204082,0.175675675675676,0.34363912823112,0.505190311418685,1.07,0,0,2,2,2
993,14,0.503496503496503,0.418367346938776,0.148648648648649,0.373035985808414,0.5,0.81,0,0,2,2,2
1128,15,0.520979020979021,0.377551020408163,0.108108108108108,0.431829700963,0.491349480968858,1.09,0,0,2,2,2
1059,16,0.526223776223776,0.306122448979592,0.216216216216216,0.626457171819564,0.44636678200692,0.94,0,0,2,2,2
603,17,0.505244755244755,0.428571428571429,0.297297297297297,0.374049670552458,0.506920415224913,0.34,0,0,2,2,2
365,18,0.493006993006993,0.479591836734694,0.0540540540540541,0.403953370501774,0.522491349480969,0.14,0,0,2,2,2
237,19,0.486013986013986,0.540816326530612,0.22972972972973,0.389761784085149,0.543252595155709,0.01,0,0,2,2,2
146,20,0.472027972027972,0.673469387755102,0.148648648648649,0.246325392802838,0.583044982698962,0,0,0,2,2,2
71,21,0.465034965034965,0.73469387755102,0.121621621621622,0.240243284338571,0.598615916955017,0,0,0,2,2,2
70,22,0.452797202797203,0.775510204081633,0.108108108108108,0.23568170299037,0.600346020761246,0,0,0,2,2,2
53,23,0.440559440559441,0.816326530612245,0.175675675675676,0.225038013177902,0.600346020761246,0,0,0,2,2,2
67,0,0.433566433566434,0.826530612244898,0.148648648648649,0.199695894576787,0.596885813148789,0,0.5,0,2,2,2
38,1,0.428321678321678,0.857142857142857,0.108108108108108,0.148504815002534,0.600346020761246,0,0,0,2,2,2
28,2,0.426573426573427,0.877551020408163,0.0810810810810811,0.197161682716675,0.605536332179931,0,0,0,2,2,2
12,3,0.424825174825175,0.897959183673469,0.121621621621622,0.126203750633553,0.608996539792388,0,0.3,0,2,2,2
9,4,0.421328671328671,0.918367346938776,0.135135135135135,0.10795742524075,0.610726643598616,0,0,0,2,2,2
27,5,0.41958041958042,0.908163265306122,0.202702702702703,0.157627977698936,0.607266435986159,0,0,0,2,2,2
91,6,0.424825174825175,0.897959183673469,0.162162162162162,0.197668525088697,0.608996539792388,0,0.2,0,2,2,2
370,7,0.424825174825175,0.897959183673469,0.189189189189189,0.247339077546883,0.608996539792388,0,0,0,2,2,2
592,8,0.438811188811189,0.857142857142857,0.297297297297297,0.398378104409529,0.610726643598616,0.05,0,0,2,2,2
387,9,0.454545454545455,0.826530612244898,0.364864864864865,0.631525595539787,0.617647058823529,0.2,0.5,0,2,2,2
292,10,0.47027972027972,0.785714285714286,0.364864864864865,0.79067410035479,0.619377162629758,0.27,0,0,2,2,2
393,11,0.489510489510489,0.663265306122449,0.445945945945946,1,0.596885813148789,0.57,0,0,2,2,2
403,12,0.489510489510489,0.591836734693878,0.472972972972973,1,0.567474048442907,0.32,0,0,2,2,2
